Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012424-0min-PC-veri-R2,0min,0min,F3.fcs,F3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12715,52,244.519,42.383,99.961,501719,520647,492203,505648,463840,478323,104086.05,125653.57,20.75,24.13,106188.26,130442.11,21.57,25.80
d012424-0min-PC-veri-R2,0min,0min,F3.fcs,F3,Experiment,None,,single cell,FSC-H,FSC-A,12720,52,244.615,42.400,42.400,501846,520790,492228,505711,463840,478323,104265.73,125836.66,20.78,24.16,106217.91,130495.48,21.58,25.80
d012424-0min-PC-veri-R2,0min,0min,F3.fcs,F3,Experiment,None,,CTA1-GFP,BL1-H,,12715,52,244.519,42.383,42.383,2992,N/A,2728,N/A,2979,N/A,1610.89,N/A,53.84,N/A,1156.43,N/A,42.39,N/A
d012424-0min-PC-veri-R2,0min,0min,F3.fcs,F3,Experiment,None,,single cell,FSC-H,FSC-W,12720,52,244.615,42.400,46.986,501846,90,492228,89,463840,86,104265.73,7.85,20.78,8.76,106217.91,8.90,21.58,10.00
d012424-0min-PC-veri-R2,0min,0min,F3.fcs,F3,Experiment,None,,cell,FSC-H,FSC-W,27072,52,520.615,90.240,90.240,578482,112,557866,102,463906,86,153704.40,31.79,26.57,28.46,166242.45,23.72,29.80,23.26
d012424-0min-PC-veri-R2,0min,0min,F3.fcs,F3,Experiment,None,,Voltage,BL1-H,,12922,52,248.500,43.073,43.073,4673,N/A,4392,N/A,3350,N/A,1137.54,N/A,24.34,N/A,1131.22,N/A,25.76,N/A
d012424-0min-PC-veri-R2,0min,0min,E2.fcs,E2,Experiment,None,N/A,All Events,N/A,N/A,30000,39,769.231,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012424-0min-PC-veri-R2,0min,0min,E2.fcs,E2,Experiment,None,,cell,FSC-H,SSC-H,28034,39,718.821,93.447,93.447,559617,122215,535443,116660,468120,121847,150348.80,41441.27,26.87,33.91,153573.64,33512.69,28.68,28.73
d012424-0min-PC-veri-R2,0min,0min,E2.fcs,E2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13456,39,345.026,44.853,99.963,495756,511831,486729,497068,468187,453738,106556.10,127843.62,21.49,24.98,108744.26,134404.36,22.34,27.04
d012424-0min-PC-veri-R2,0min,0min,E2.fcs,E2,Experiment,None,,single cell,FSC-H,FSC-A,13461,39,345.154,44.870,44.870,495883,511971,486807,497117,468187,453738,106746.10,128029.11,21.53,25.01,108842.11,134489.61,22.36,27.05
d012424-0min-PC-veri-R2,0min,0min,E2.fcs,E2,Experiment,None,,CTA1-GFP,BL1-H,,13456,39,345.026,44.853,44.853,1249,N/A,1148,N/A,1106,N/A,665.26,N/A,53.28,N/A,609.35,N/A,53.08,N/A
d012424-0min-PC-veri-R2,0min,0min,E2.fcs,E2,Experiment,None,,single cell,FSC-H,FSC-W,13461,39,345.154,44.870,48.017,495883,89,486807,87,468187,86,106746.10,7.83,21.53,8.84,108842.11,7.41,22.36,8.52
d012424-0min-PC-veri-R2,0min,0min,E2.fcs,E2,Experiment,None,,cell,FSC-H,FSC-W,28034,39,718.821,93.447,93.447,559617,111,535443,101,468120,86,150348.80,34.67,26.87,31.11,153573.64,23.72,28.68,23.49
d012424-0min-PC-veri-R2,0min,0min,E2.fcs,E2,Experiment,None,,Voltage,BL1-H,,1821,39,46.692,6.070,6.070,4125,N/A,3873,N/A,3254,N/A,833.98,N/A,20.22,N/A,674.58,N/A,17.42,N/A
d012424-0min-PC-veri-R2,0min,0min,F2.fcs,F2,Experiment,None,N/A,All Events,N/A,N/A,30000,40,750.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012424-0min-PC-veri-R2,0min,0min,F2.fcs,F2,Experiment,None,,cell,FSC-H,SSC-H,28018,40,700.450,93.393,93.393,555268,123395,531088,117143,498694,119736,153078.60,43187.67,27.57,35.00,158410.62,34867.79,29.83,29.77
d012424-0min-PC-veri-R2,0min,0min,F2.fcs,F2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13697,40,342.425,45.657,99.978,488112,504494,479035,489620,498694,447512,106056.95,127070.43,21.73,25.19,107415.85,132486.62,22.42,27.06
d012424-0min-PC-veri-R2,0min,0min,F2.fcs,F2,Experiment,None,,single cell,FSC-H,FSC-A,13700,40,342.500,45.667,45.667,488188,504578,479046,489654,498694,447512,106170.55,127184.05,21.75,25.21,107437.35,132537.02,22.43,27.07
d012424-0min-PC-veri-R2,0min,0min,F2.fcs,F2,Experiment,None,,CTA1-GFP,BL1-H,,13697,40,342.425,45.657,45.657,1270,N/A,1164,N/A,1117,N/A,682.45,N/A,53.74,N/A,607.87,N/A,52.22,N/A
