Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,D3,8775,3647,4622,3854.6,87.05,53.42
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,E1,10478,18221,19993,8570.25,45.68,40.21
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,E3,12570,3609,3827,2334.34,57.11,48.93
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,F1,9139,29297,28113,12901.23,41.73,40.75
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,F3,9480,5517,6711,4747.29,73.25,52.08
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,G1,9623,27995,32416,12447.65,42.26,39.64
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,G3,8868,5270,6702,3374.53,56.34,49.88
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,H1,10191,29532,30892,12595.52,40.54,38.86
Rep2-0Pi-Ctrl,d071621-180min-0Pi-S7Y1-R2,180min,H3,9849,5121,6512,3125.62,54,50.09
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,A1,10815,67379,71472,33634.74,46.13,43.03
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,A2,15052,4025,4477,2658.16,59.28,49.6
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,A3,10494,33918,34828,13714.35,38.56,35.99
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,A4,12382,20448,20879,8078.7,37.39,35.44
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,B1,11870,48899,44446,24109.37,44.91,45.31
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,B2,14897,4237,5154,2793.67,58.98,48.15
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,B3,11567,30316,32389,11837.34,37.44,34.78
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,B4,12240,22231,24468,8756.77,37.45,35.98
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,C1,13735,4551,4738,5122.43,87.85,57.6
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,C3,11276,20261,21331,8462.93,39.64,38.8
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,D1,15833,4517,5091,4760.11,82.88,54.09
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,D3,12253,20677,22318,8378.29,38.4,37.29
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,E1,16166,4387,5155,5314.76,92.73,57.79
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,E3,11763,22525,23399,8864.47,37.64,36.27
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,F1,11456,6379,6227,6825.21,80.27,55.48
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,F3,12215,33837,35676,13918.68,39.32,38.7
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,G1,11833,5862,5972,6310.09,80.6,53.69
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,G3,10655,34732,39237,13505.78,37.37,34.92
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,H1,11507,6257,5808,6165.78,75,54.97
Rep1-H2O2-Rep3-0Pi,d071721-180min-0Pi-S7Y1-R3,180min,H3,11077,33638,32392,13256.68,37.63,35.61
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,A1,10783,58628,61406,27604.28,43.54,41.71
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,A2,13584,4928,4851,3200.97,55.68,46.61
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,A3,11257,34746,40267,14177.4,38.89,36.26
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,A4,11915,21915,21372,8476.92,36.96,36.02
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,B1,10445,49455,57046,24537.37,45.63,46.61
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,B2,14919,4805,5157,3231.85,57.76,48.04
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,B3,11593,33506,30886,13613.03,38.99,37.11
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,B4,11966,20498,21856,7946.62,36.95,34.28
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,C1,14602,5505,7727,5403.41,75.4,60.1
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,C3,12184,21879,24486,8712.06,38,37.45
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,D1,14898,5622,5808,5055.2,71.56,59.47
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,D3,12881,20068,22322,8163.77,38.69,36.61
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,E1,16407,5605,8116,5087.34,71.8,59.46
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,E3,13600,18767,18722,7802.28,39.24,37.45
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,F1,11785,9582,14185,7386.17,65.12,61.04
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,F3,10913,32418,30182,12993.12,38.15,36.13
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,G1,11744,9271,9662,7700.3,68.19,64.02
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,G3,11885,31512,34783,12899.64,39.24,37.55
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,H1,11128,9217,13094,7261.96,65.93,60.15
Rep2-H2O2-Rep4-0Pi,d072021-180min-H2O2-S7Y1-R2,180min,H3,10550,33277,35699,13207.76,38.05,35.26
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,A1,9933,75640,77171,36964.22,45.22,42.88
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,A2,15424,4273,4967,2987.91,62.91,51.47
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,A3,11117,6546,6325,3657.28,49.9,48.26
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,A4,10994,3971,4422,2673.35,58.48,53.42
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,B1,10540,62135,52833,32175.02,47.35,48.24
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,B2,15604,4163,5295,2825.6,61.46,50.6
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,B3,12839,7392,8541,4025.7,49.06,46.03
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,B4,11534,3880,5030,2739.98,60.09,54.31
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,C1,14455,4782,4969,5944.04,92.62,53.17
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,C3,12079,4156,4907,3188.42,66.3,52.76
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,D1,16939,4865,5574,6293.55,95.15,55.16
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,D3,14006,3450,4851,2230.6,56.85,49.64
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,E1,16798,4996,4967,7000.27,98.21,58.11
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,E3,13446,3735,5225,2340.53,55.12,50.77
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,F1,12443,6358,6511,5689.58,70.57,51.7
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,F3,12266,4923,6229,2941.64,53.21,48.94
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,G1,11531,6397,5969,5632.57,69.56,50.29
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,G3,11522,5104,5577,3042.32,53.15,49.93
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,H1,12486,6448,6147,5629.26,69.22,51.07
Rep3-H2O2-Ctrl,d072221-180min-H2O2-S7Y1-R3,180min,H3,11751,5191,6135,3495.66,59.43,48.92
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,A5,11310,35399,34815,14113.54,38.18,35.55
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,A6,11299,21977,24467,8691.76,37.52,35.52
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,A7,11329,7095,8244,3973.02,50.93,48.27
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,A8,12193,3459,5290,2457.93,61,56.45
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,B5,10692,35912,36547,15272.54,40.73,38.24
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,B6,12478,24926,26216,10045.15,38.61,38.13
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,B7,10417,7699,9158,4220.37,49.74,47.47
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,B8,12916,3412,4330,2862.08,68.58,61.18
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,C5,11105,22008,23922,9383.07,40.47,40.32
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,C7,11413,3579,4278,3829.98,87.94,58.53
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,D5,12919,19993,20425,8337.04,39.36,38.66
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,D7,14335,3038,2865,2925.04,79.55,56.46
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,E5,12099,20748,19987,9153.69,41.37,40.67
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,E7,14954,2972,3253,3534.81,95,56.07
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,F5,10398,34167,36517,14711.44,41.21,40.65
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,F7,11135,4620,6701,5017.06,89.05,58.28
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,G5,10074,35270,33984,14604.27,39.6,38.16
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,G7,11668,4882,5430,3286.67,59.29,50.75
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,H5,12448,30509,31623,12769.68,39.98,38.75
Rep1-0Pi-Ctrl,d071021-210min-0Pi-SKY1-R1,210min,H7,11565,5312,6507,3890.13,63.51,53.89
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,A5,8886,30538,33967,16289.11,52.96,47.78
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,A6,8091,19822,19997,8036.34,38.67,36.55
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,A7,11083,7288,8691,4286.46,53.61,49.72
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,A8,10706,3913,4683,3331.69,70.18,58.3
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,B5,9656,21924,33135,15653.08,64.72,63
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,B6,7437,22057,22862,9123.99,39.67,38.66
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,B7,10148,6627,7012,4062.6,55.99,53.34
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,B8,8863,4596,5891,3818.65,68.63,58.71
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,C5,10373,22165,21349,9473.22,41.04,41.15
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,C7,10577,4769,6421,3752.89,65.86,58.04
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,D5,10191,19893,21828,9372.01,45.86,41.97
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,D7,11342,4065,4687,4002.33,80.38,57.92
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,E5,11413,18903,19143,8203.19,41.62,37.96
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,E7,10935,4536,6319,3389.69,63.78,54.52
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,F5,8768,30093,30916,13364.17,42.35,39.44
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,F7,9956,5563,6819,5083.65,76.39,53.52
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,G5,8580,31870,30876,13335.65,40.11,38.15
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,G7,9509,5871,6602,4124.43,61.6,50.99
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,H5,10081,32850,37441,13786.14,40.28,38.36
Rep2-0Pi-Ctrl,d071621-210min-0Pi-SKY1-R2,210min,H7,9978,5939,7031,4167.28,61.3,53.15
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,A5,9976,61169,61367,32008.57,48.7,44
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,A6,15525,3862,4475,2419.67,57.17,47.68
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,A7,9656,36783,41274,14647.46,38.26,35.49
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,A8,12210,21367,22328,8389.43,37.23,35.52
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,B5,10727,42786,46689,23690.64,49.39,45.87
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,B6,15599,4056,5653,2547.49,57.05,46.13
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,B7,10019,34302,36537,13893.99,39,36.95
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,B8,12085,21959,21365,8647.16,37.41,35.79
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,C5,14042,4465,4424,4658.73,81.77,56.5
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,C7,11667,22979,24448,9237.99,38.56,38.17
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,D5,14632,4407,4425,4692.19,82.86,52.82
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,D7,13461,20902,21361,8467.78,38.45,37.47
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,E5,16553,4432,4283,4949.91,86.38,56.33
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,E7,12988,22727,23387,9870.13,41,40.03
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,F5,10798,6178,5976,6757.59,80.97,57.32
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,F7,11073,34836,38335,14410.96,39.71,38.19
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,G5,10481,5808,6137,6313.89,80.14,56.36
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,G7,11704,33677,38312,14084.47,40.06,37.88
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,H5,11346,5930,5504,6273.01,79.01,55.55
Rep1-H2O2-Rep3-0Pi,d071721-210min-0Pi-SKY1-R3,210min,H7,10780,33798,33974,13384.11,38.02,36.8
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,A5,10504,47367,47801,23431.6,45.7,43.24
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,A6,13613,4708,4965,2827.75,52.82,44.12
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,A7,11011,34811,38340,14316.86,39.38,37.3
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,A8,12109,22003,23921,8567.23,37.27,35.91
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,B5,12434,40223,39287,20942.85,46.79,44.94
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,B6,14218,4629,5031,3070.77,57.06,47.79
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,B7,12086,31814,31653,12940.33,39.17,37.84
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,B8,12107,24123,24472,9257.51,37.02,35.38
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,C5,13552,5416,5967,5468.96,76.76,60.73
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,C7,11548,21874,23363,8921.73,38.88,38.41
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,D5,14965,5490,5972,4658.18,69.38,58.06
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,D7,12733,18764,19096,7757.72,38.94,37.3
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,E5,15208,5704,7715,5181.07,72.69,60.8
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,E7,12174,20833,21365,8528.96,38.98,37.76
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,F5,11149,10278,13377,7647.52,64.04,61.54
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,F7,12571,34263,39298,14126.21,39.5,37.39
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,G5,11170,9239,12340,7313.52,66.26,61.35
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,G7,12246,32663,31655,13481.26,39.59,38.53
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,H5,11247,9275,10980,6943.64,63.8,59.18
Rep2-H2O2-Rep4-0Pi,d072021-210min-H2O2-SKY1-R2,210min,H7,12643,33412,33214,13881.56,39.8,38.37
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,A5,12095,62935,61429,30546.81,45.06,40.81
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,A6,17406,4025,4793,2839.75,63.98,50.48
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,A7,11484,7422,8391,4481.06,54.13,48.94
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,A8,11305,3901,5092,2973.05,64.24,57.01
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,B5,13415,43163,38304,24694.4,50.53,47.21
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,B6,17819,3978,5502,2554.58,58.86,48.45
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,B7,11270,8060,8535,4424.89,49.97,47.43
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,B8,11971,3860,5646,3003.38,65.03,57.46
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,C5,14372,4794,5294,6112.43,93.58,54.51
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,C7,11938,4409,5651,3765.51,70.23,58.17
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,D5,17186,4752,5650,6004.08,92.84,54.29
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,D7,14463,3622,4424,2441.66,58.77,53.75
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,E5,17478,4781,4849,6833.2,99.55,58.55
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,E7,12217,4208,5502,2881.8,59.48,54.82
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,F5,13370,6184,6506,5418.85,69.5,53.28
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,F7,12711,5605,7017,4031.98,62.7,55.49
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,G5,12870,6310,6705,5328.95,67.65,52.69
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,G7,11188,5685,6915,4052.55,61.95,55.26
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,H5,13107,6514,6414,5077.66,64.12,51.8
Rep3-H2O2-Ctrl,d072221-210min-H2O2-SKY1-R3,210min,H7,13171,5942,7247,4444.02,64.58,54.82
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,A9,10736,37414,40273,14793.14,38.16,37.37
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,A10,12613,24546,25058,9673.46,37.67,36.77
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,A11,11458,8213,8381,4621.42,50.61,48.67
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,A12,11424,4319,6053,3955.6,73.85,62.25
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,B9,10115,36775,40239,15132.29,39.74,38.21
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,B10,12565,22167,23412,9037.9,38.75,37.47
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,B11,12079,8626,10779,4981.67,51.83,48.45
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,B12,13305,4030,6227,4070.74,77.86,65.3
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,C9,11221,22230,24432,9909.33,42.44,42.82
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,C11,12067,4316,5577,4455.58,84.45,60.77
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,D9,11677,23583,25032,9550.39,38.81,39.38
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,D11,15472,3605,4853,3505.99,80.68,59.49
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,E9,12522,21667,24449,9298.63,40.54,40.88
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,E11,14381,3284,3717,4028.82,96.67,58.46
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,F9,10307,35226,37389,14939.89,40.75,39.95
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,F11,11594,5032,5971,5596.78,90.04,58.15
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,G9,10565,35917,34857,14848.92,39.72,39.02
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,G11,11627,5551,6321,3925.01,61.63,51.81
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,H9,12835,35655,39292,14211.93,38.56,37.48
Rep1-0Pi-Ctrl,d071021-240min-0Pi-S7Y1-R1,240min,H11,11550,6089,6316,4603.63,64.74,54.4
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,A9,10727,32499,32421,14485.15,42.5,41.52
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,A10,9570,21193,19556,8422.13,37.98,35.48
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,A11,10389,9001,10979,6081.59,59.77,52.82
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,A12,9589,4438,5890,4065.81,73.51,60.2
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,B9,9880,25354,33209,14398.19,50.65,53.74
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,B10,9936,22278,22331,9060.15,38.84,37.57
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,B11,9731,7425,10176,4704.55,56.47,55.89
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,B12,9550,5029,5286,4834.26,76.17,61.29
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,C9,10122,22529,25048,9676.28,41.13,42.23
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,C11,11026,5033,6224,4560.05,73.15,61.12
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,D9,10208,22305,24470,9599.24,41.27,41.1
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,D11,10912,4536,6505,4672.37,81.99,60.75
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,E9,11238,18981,18696,8045.61,40.06,38.02
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,E11,10813,4804,5428,4328.14,73,60.8
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,F9,10188,31714,33119,14442.89,43.15,42.73
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,F11,10439,7357,9658,7085.84,77.18,60.92
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,G9,9880,30921,33190,12950.49,40.21,38.54
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,G11,10494,7180,9640,5828.32,67.36,59.32
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,H9,10004,30535,30883,13647.38,42.4,41.89
Rep2-0Pi-Ctrl,d071621-240min-0Pi-S7Y1-R2,240min,H11,9616,7345,9152,6693.06,73.14,58.69
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,A9,9856,52620,51522,25441.29,45.24,41.61
Rep1-H2O2-Rep3-0Pi,d071721-240min-0Pi-S7Y1-R3,240min,A10,16263,3755,4471,2405.27,58.32,48.29
