Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d072021-0min-H2O2-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,cell,FSC-H,FSC-W,29009,53,547.340,96.697,96.697,493472,97,462794,90,433214,92,141425.68,31.61,28.66,32.54,124433.13,13.34,26.89,14.83
d072021-0min-H2O2-S7Y1-R2,0min,0min,C1.fcs,C1,Experiment,None,N/A,All Events,N/A,N/A,30000,65,461.538,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,SSC-H,28891,65,444.477,96.303,96.303,457062,119691,424553,109112,365532,89097,142939.20,47866.33,31.27,39.99,121207.00,34513.44,28.55,31.63
d072021-0min-H2O2-S7Y1-R2,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,20215,65,311.000,67.383,99.970,434469,447767,413840,421410,396246,377735,109450.70,127521.85,25.19,28.48,100186.69,116613.90,24.21,27.67
d072021-0min-H2O2-S7Y1-R2,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-A,20221,65,311.092,67.403,67.403,434572,447891,413875,421509,396246,377735,109602.01,127710.00,25.22,28.51,100223.76,116716.20,24.22,27.69
d072021-0min-H2O2-S7Y1-R2,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,BL1-H,,20215,65,311.000,67.383,67.383,5684,N/A,4697,N/A,5094,N/A,3957.23,N/A,69.63,N/A,2550.07,N/A,54.29,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-W,20221,65,311.092,67.403,69.991,434572,85,413875,84,396246,86,109602.01,7.78,25.22,9.14,100223.76,7.41,24.22,8.82
d072021-0min-H2O2-S7Y1-R2,0min,0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,FSC-W,28891,65,444.477,96.303,96.303,457062,94,424553,88,365532,86,142939.20,27.91,31.27,29.69,121207.00,11.86,28.55,13.48
d072021-0min-H2O2-S7Y1-R2,0min,0min,C3.fcs,C3,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,SSC-H,28522,38,750.579,95.073,95.073,479466,133875,449723,122966,396261,115708,150046.66,52097.52,31.29,38.92,142635.01,38558.72,31.72,31.36
