Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d011924-0min-Rev2468-R3,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13346,28,476.643,44.487,99.888,482695,495035,472633,479590,459834,439346,111252.93,131460.38,23.05,26.56,112152.76,135416.98,23.73,28.24
d011924-0min-Rev2468-R3,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,13361,28,477.179,44.537,44.537,483057,495477,472841,479884,459834,439346,111740.03,132052.44,23.13,26.65,112351.43,135475.54,23.76,28.23
d011924-0min-Rev2468-R3,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,13346,28,476.643,44.487,44.487,3122,N/A,2876,N/A,3365,N/A,1452.23,N/A,46.51,N/A,1209.80,N/A,42.07,N/A
d011924-0min-Rev2468-R3,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,13361,28,477.179,44.537,47.507,483057,88,472841,87,459834,86,111740.03,7.89,23.13,8.98,112351.43,7.41,23.76,8.52
d011924-0min-Rev2468-R3,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,28124,28,1004.429,93.747,93.747,545369,113,519328,101,488430,86,154745.75,38.56,28.37,34.25,156581.83,23.72,30.15,23.49
d011924-0min-Rev2468-R3,0min,0min,A2.fcs,A2,Experiment,None,,Voltage,BL1-H,,13808,28,493.143,46.027,46.027,4714,N/A,4439,N/A,3534,N/A,1149.80,N/A,24.39,N/A,1163.84,N/A,26.22,N/A
d011924-0min-Rev2468-R3,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,34,882.353,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011924-0min-Rev2468-R3,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28283,34,831.853,94.277,94.277,543484,122371,519044,114900,467805,119885,151673.52,44190.67,27.91,36.11,150475.00,33705.43,28.99,29.33
d011924-0min-Rev2468-R3,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13739,34,404.088,45.797,99.956,487832,500319,477682,485831,467727,427094,108910.33,128631.39,22.33,25.71,108544.11,133060.38,22.72,27.39
d011924-0min-Rev2468-R3,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,13745,34,404.265,45.817,45.817,487982,500479,477734,485860,467727,427094,109123.42,128833.11,22.36,25.74,108588.59,133136.00,22.73,27.40
