Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d022124-0min-RS2-R3,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-A,4556,18,253.111,45.560,45.560,531846,549780,524804,539132,531603,587141,109915.74,127635.13,20.67,23.22,116034.20,138637.92,22.11,25.72
d022124-0min-RS2-R3,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,BL1-H,,4553,18,252.944,45.530,45.530,2463,N/A,2395,N/A,2361,N/A,825.62,N/A,33.52,N/A,708.68,N/A,29.59,N/A
d022124-0min-RS2-R3,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-W,4556,18,253.111,45.560,49.559,531846,91,524804,90,531603,87,109915.74,8.11,20.67,8.92,116034.20,8.90,22.11,9.88
d022124-0min-RS2-R3,0min,0min,A4.fcs,A4,Experiment,None,,cell,FSC-H,FSC-W,9193,18,510.722,91.930,91.930,595649,111,580148,103,531610,87,148228.70,30.43,24.89,27.41,159944.37,22.24,27.57,21.59
d022124-0min-RS2-R3,0min,0min,A4.fcs,A4,Experiment,None,,Voltage,BL1-H,,3212,18,178.444,32.120,32.120,4462,N/A,4114,N/A,3262,N/A,1092.24,N/A,24.48,N/A,953.31,N/A,23.17,N/A
d022124-0min-RS2-R3,0min,0min,B4.fcs,B4,Experiment,None,N/A,All Events,N/A,N/A,10000,17,588.235,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022124-0min-RS2-R3,0min,0min,B4.fcs,B4,Experiment,None,,cell,FSC-H,SSC-H,9383,17,551.941,93.830,93.830,581630,123867,561922,118173,516928,121770,146862.57,41467.65,25.25,33.48,155861.29,33494.90,27.74,28.34
d022124-0min-RS2-R3,0min,0min,B4.fcs,B4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,4602,17,270.706,46.020,99.957,527719,544137,522006,535144,474096,462064,110155.28,127791.79,20.87,23.49,116318.12,139276.18,22.28,26.03
d022124-0min-RS2-R3,0min,0min,B4.fcs,B4,Experiment,None,,single cell,FSC-H,FSC-A,4604,17,270.824,46.040,46.040,527866,544295,522015,535272,474096,462064,110357.63,127989.81,20.91,23.51,116537.55,139342.90,22.32,26.03
d022124-0min-RS2-R3,0min,0min,B4.fcs,B4,Experiment,None,,CTA1-GFP,BL1-H,,4602,17,270.706,46.020,46.020,2432,N/A,2382,N/A,2865,N/A,837.06,N/A,34.41,N/A,733.15,N/A,30.79,N/A
d022124-0min-RS2-R3,0min,0min,B4.fcs,B4,Experiment,None,,single cell,FSC-H,FSC-W,4604,17,270.824,46.040,49.067,527866,90,522015,89,474096,86,110357.63,8.11,20.91,9.00,116537.55,8.90,22.32,10.00
d022124-0min-RS2-R3,0min,0min,B4.fcs,B4,Experiment,None,,cell,FSC-H,FSC-W,9383,17,551.941,93.830,93.830,581630,111,561922,102,516928,86,146862.57,31.03,25.25,28.00,155861.29,22.24,27.74,21.80
d022124-0min-RS2-R3,0min,0min,B4.fcs,B4,Experiment,None,,Voltage,BL1-H,,2885,17,169.706,28.850,28.850,4402,N/A,4056,N/A,3350,N/A,1053.43,N/A,23.93,N/A,883.63,N/A,21.79,N/A
d022124-0min-RS2-R3,0min,0min,C4.fcs,C4,Experiment,None,N/A,All Events,N/A,N/A,10000,21,476.190,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022124-0min-RS2-R3,0min,0min,C4.fcs,C4,Experiment,None,,cell,FSC-H,SSC-H,9228,21,439.429,92.280,92.280,594575,127072,574385,120982,511178,128079,148635.54,41622.53,25.00,32.76,161567.81,33769.92,28.13,27.91
d022124-0min-RS2-R3,0min,0min,C4.fcs,C4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,4296,21,204.571,42.960,99.977,529899,547659,522110,536941,506875,551943,107788.83,126013.37,20.34,23.01,111642.74,132713.45,21.38,24.72
d022124-0min-RS2-R3,0min,0min,C4.fcs,C4,Experiment,None,,single cell,FSC-H,FSC-A,4297,21,204.619,42.970,42.970,529979,547737,522116,536949,506875,551943,107904.53,126104.06,20.36,23.02,111645.71,132783.14,21.38,24.73
d022124-0min-RS2-R3,0min,0min,C4.fcs,C4,Experiment,None,,CTA1-GFP,BL1-H,,4296,21,204.571,42.960,42.960,2393,N/A,2328,N/A,2208,N/A,805.10,N/A,33.64,N/A,722.03,N/A,31.02,N/A
d022124-0min-RS2-R3,0min,0min,C4.fcs,C4,Experiment,None,,single cell,FSC-H,FSC-W,4297,21,204.619,42.970,46.565,529979,90,522116,89,506875,87,107904.53,8.16,20.36,9.02,111645.71,8.90,21.38,10.00
d022124-0min-RS2-R3,0min,0min,C4.fcs,C4,Experiment,None,,cell,FSC-H,FSC-W,9228,21,439.429,92.280,92.280,594575,112,574385,104,511178,87,148635.54,30.67,25.00,27.38,161567.81,23.72,28.13,22.81
d022124-0min-RS2-R3,0min,0min,C4.fcs,C4,Experiment,None,,Voltage,BL1-H,,3062,21,145.810,30.620,30.620,4445,N/A,4095,N/A,3258,N/A,1066.52,N/A,23.99,N/A,913.28,N/A,22.31,N/A
d022124-0min-RS2-R3,0min,0min,D4.fcs,D4,Experiment,None,N/A,All Events,N/A,N/A,10000,19,526.316,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
